semester,course_letter,course_number,course_title,unique_number,instructor_name,id
"2019, Spring",AFR,372C,Topics in Critical Black Studies.,30520,"Makalani, Minkah",9475216
"2019, Spring",AFR,372C,Topics in Critical Black Studies.,30525,"Thompson, Lisa",9469370
"2019, Spring",AFR,372C,Special Topics.,30529,"Rosas, Lilia",9462807
"2019, Spring",AFR,372C,Topics in Critical Black Studies.,30532,"Vasudevan, Pavithra",9471627
"2019, Spring",AFR,372C,Topics in Critical Black Studies.,30535,"Thompson, Lisa",9469342
"2019, Spring",AFR,372D,Topics in the Liberal Arts.,30545,"Pikus, Monique",9455153
"2019, Spring",AFR,372D,Sociocultural Influences on Learning.,30550,"Urrieta, Luis",9459808
"2019, Spring",AFR,372D,Sociocultural Influences on Learning.,30559,"De Lissovoy, Noah",9459809
"2019, Spring",AFR,372E,Topics in Black Popular Culture.,30565,"Jones, Joni",9472286
"2019, Spring",AFR,372E,Topics in Black Popular Culture.,30570,"Jones, Joni",9472289
"2019, Spring",AFR,372E,Screening Race.,30575,"McClearen, Jennifer",9477964
"2019, Spring",AFR,372E,African American Literature since the Harlem Renaissance.,30580,"Wilks, Jennifer",9440219
"2019, Spring",AFR,372G,Topics in African and African Diasporic Cultures and Languages.,30590,"Adelakun, Abimbola",9472274
"2019, Spring",AFR,372G,Topics in Iberian or Latin American Studies.,30595,"Arroyo Martinez, Jossianna",9468291
"2019, Spring",AFR,372G,"Science, Magic, and Religion.",30600,"Crosson, Jonathan",9474356
"2019, Spring",AFR,372G,African Travel Narratives.,30610,"Osseo-asare, Abena",9456500
"2019, Spring",AFR,372G,Afro-Latin America.,30615,"Jimenez, Monica",9469224
"2019, Spring",AFR,372G,"Jesus, Africa, and History.",30620,"Chery, Tshepo",9472566
"2019, Spring",AFR,374C,Advanced Topics in African Studies.,30625,"Jones, Joni",9474407
"2019, Spring",AFR,374C,"Topics in African, Asian, and Middle Eastern History.",30630,"Chery, Tshepo",9472572
"2019, Spring",AFR,374C,Daily Life in Ancient Egypt.,30635,"Nethercut, William",9468116
"2019, Spring",AFR,374D,Topics in the Religions of the United States.,30640,"Seales, Chad",9474276
"2019, Spring",AFR,374D,Advanced Topics in Black United States Studies.,30645,"Farmer, Ashley",9457817
"2019, Spring",AFR,374D,Advanced Topics in Black United States Studies.,30650,"Farmer, Ashley",9457830
"2019, Spring",AFR,374D,Psychology of the African American Experience.,30655,"Cokley, Kevin",9460592
"2019, Spring",AFR,374D,African Americans in Sports.,30660,"Harrison, Louis",9485828
"2019, Spring",AFR,374D,African American Politics.,30665,"Philpot, Tasha",9445178
"2019, Spring",AFR,374D,The United States in the Civil Rights Era.,30670,"Green, Laurie",9464532
"2019, Spring",AFR,374F,Advanced Topics in Black Expressive Culture.,30685,"Young, Hershini",9473773
"2019, Spring",AFR,374F,The Music of the African Diaspora.,30695,"Moore, Robin",9462179
"2019, Spring",AFR,374F,The Music of the African Diaspora.,30700,"Moore, Robin",9462179
"2019, Spring",AFR,374F,Twentieth-Century African American Art.,30710,"Chambers, Edward",9456684
"2019, Spring",AFR,375,Community Internship.,30715,"Burrowes, Nicole",9457387
"2019, Spring",AFR,376,Senior Seminar.,30720,"Jimenez, Monica",9469220
"2019, Spring",AFS,100,Leadership Laboratory.,30905,9451840
"2019, Spring",AFS,100,Leadership Laboratory.,30910,9451888
"2019, Spring",AFS,102L,The Foundations of the United States Air Force II.,30915,9451933
"2019, Spring",AFS,102L,The Foundations of the United States Air Force II.,30920,9451960
"2019, Spring",AFS,111L,The Evolution of USAF Air and Space Power II.,30925,9452062
"2019, Spring",AFS,111L,The Evolution of USAF Air and Space Power II.,30930,9452091
"2019, Spring",AFS,120L,Leadership Laboratory.,30935,9452117
"2019, Spring",AFS,120L,Leadership Laboratory.,30940,9452144
"2019, Spring",AFS,322,Air Force Leadership Studies II.,30945,9452165
"2019, Spring",AFS,322,Air Force Leadership Studies II.,30949,9452183
"2019, Spring",AFS,335,Senior Air Force Studies II.,30950,9452209
"2019, Spring",AHC,310,Topics in History.,33245,"Kaufman, Cheryl",9456438
"2019, Spring",AHC,319,The Ancient Mediterranean World.,33250,"Schirmer, Christy",9459472
"2019, Spring",AHC,319,The Ancient Mediterranean World.,33255,"Schirmer, Christy",9459472
"2019, Spring",AHC,319,The Ancient Mediterranean World.,33260,"Schirmer, Christy",9459472
"2019, Spring",AHC,319,The Ancient Mediterranean World.,33265,"Schirmer, Christy",9459472
"2019, Spring",AHC,325,The History of Rome: The Empire.,33270,"Taylor, Rabun",9466919
"2019, Spring",AHC,325,The History of Rome: The Empire.,33275,"Taylor, Rabun",9466919
"2019, Spring",AHC,325,The History of Rome: The Empire.,33280,"Taylor, Rabun",9466919
"2019, Spring",AHC,325,The History of Rome: The Empire.,33285,"Taylor, Rabun",9466919
"2019, Spring",AHC,325,Alexander the Great and the Hellenistic World.,33290,"Perlman, Paula",9471337
"2019, Spring",AHC,325,Alexander the Great and the Hellenistic World.,33295,"Perlman, Paula",9471337
"2019, Spring",AHC,325,Alexander the Great and the Hellenistic World.,33300,"Perlman, Paula",9471337
"2019, Spring",AHC,330,The Dead Sea Scrolls.,33310,"Kaplan, Jonathan",9449436
"2019, Spring",AHC,378,Undergraduate Seminar in Ancient History.,33315,"Rabinowitz, Adam",9454770
"2019, Spring",ALD,118C,Forum Seminar Series.,09320,"Dieter, Eric",9477025
"2019, Spring",ALD,118C,Forum Seminar Series.,09325,"Walker, Devin",9506366
"2019, Spring",ALD,118C,Forum Seminar Series.,09330,"Walker, Devin",9477027
"2019, Spring",ALD,118C,Forum Seminar Series.,09335,"Kelly, Darren",9473853
"2019, Spring",ALD,118C,Forum Seminar Series.,09340,"Maloch, Anna",9582849
"2019, Spring",ALD,320,"Cognition, Human Learning, and Motivation.",09345,"Bush-Richards, Angela",9559560
"2019, Spring",ALD,320,"Cognition, Human Learning, and Motivation.",09350,"Yan, Veronica",9459817
"2019, Spring",ALD,321,Play in Early Childhood Development.,09355,"Lee, Sunmin",9477030
"2019, Spring",ALD,321,Play in Early Childhood Development.,09365,"Lee, Sunmin",9477030
"2019, Spring",ALD,321,Play in Early Childhood Development.,09370,"Lee, Sunmin",9477030
"2019, Spring",ALD,322,Individual Differences.,09375,"Rojeski, Laura",9459806
"2019, Spring",ALD,322,Individual Differences.,09380,"Patton, James",9477047
"2019, Spring",ALD,322,Individual Differences.,09385,"Sigafoos, Lisa",9458142
"2019, Spring",ALD,327,Sociocultural Influences on Learning.,09395,"Urrieta, Luis",9459808
"2019, Spring",ALD,327,Sociocultural Influences on Learning.,09400,"Armonda, Alex",9489501
"2019, Spring",ALD,327,Sociocultural Influences on Learning.,09405,"Echternach, Julia",9477034
"2019, Spring",ALD,327,Sociocultural Influences on Learning.,09410,"De Lissovoy, Noah",9459809
"2019, Spring",ALD,327,Sociocultural Influences on Learning.,09420,"Park, Soyoung",9459811
"2019, Spring",ALD,328,Applied Human Learning.,09425,"Bush-Richards, Angela",9559562
"2019, Spring",ALD,328,Applied Human Learning.,09430,"Schallert, Diane",9459176
"2019, Spring",ALD,328,Applied Human Learning.,09435,"Bush-Richards, Angela",9559561
"2019, Spring",ALD,328,Applied Human Learning.,09440,"Gerwels, Mary",9459177
"2019, Spring",ALD,329,Acquisition of Language and Literacies.,09445,"Degollado, Enrique",9477038
"2019, Spring",ALD,329,Acquisition of Language and Literacies.,09450,"Horwitz, Elaine",9505795
"2019, Spring",ALD,329,Acquisition of Language and Literacies.,09455,"Bell, Randy",9477040
"2019, Spring",ALD,329,Acquisition of Language and Literacies.,09460,"Espinoza, Katherine",9485242
"2019, Spring",ALD,331,Restorative Practices.,09465,"Wiebe, Molly",9477010
"2019, Spring",ALD,333,Children's Literature.,09475,"Davila, Denise",9498642
"2019, Spring",ALD,379,International Learning Seminars.,09477,"Reddick, Richard",9626412
"2019, Spring",ALD,379,International Learning Seminars.,09481,"Bumphus, Aileen",9477041
"2019, Spring",AMS,310,Introduction to American Studies.,31005,"Gutterman, Lauren",9450110
"2019, Spring",AMS,310,Introduction to American Studies.,31010,"Gaughen, Brendan",9456929
"2019, Spring",AMS,311S,Introductory Seminar in American Studies.,31015,"Bloom, Nick",9463308
"2019, Spring",AMS,311S,Introductory Seminar in American Studies.,31020,"Knerr, Kerry",9463277
"2019, Spring",AMS,311S,Introductory Seminar in American Studies.,31025,"Zelt, Natalie",9463267
"2019, Spring",AMS,315,Ethnicity and Gender: La Chicana.,31030,"Allison, Alexandrea",9480244
"2019, Spring",AMS,315,Introduction to Native American Histories.,31035,"Dixon, Bradley",9457766
"2019, Spring",AMS,315,Introduction to Asian American Studies.,31040,"Tang, Eric",9567298
"2019, Spring",AMS,315,History of Religion in the United States.,31045,"Graber, Jennifer",9468378
"2019, Spring",AMS,321,Topics in Critical Black Studies.,31055,"Makalani, Minkah",9475216
"2019, Spring",AMS,321,Topics in Critical Black Studies.,31060,"Thompson, Lisa",9469370
"2019, Spring",AMS,321,Special Topics.,31066,"Guidotti-Hernandez, Nicole",9470176
"2019, Spring",AMS,321,Cultural Heritage on Display.,31070,"Seriff, Suzanne",9471940
"2019, Spring",AMS,321,Topics in Critical Black Studies.,31080,"Thompson, Lisa",9469342
"2019, Spring",AMS,321,The United States in the Civil Rights Era.,31085,"Green, Laurie",9464532
"2019, Spring",AMS,321,The Vietnam Wars.,31090,"Lawrence, Mark",9456567
"2019, Spring",AMS,321,"Race, Internet, and Social Media.",31095,"Nault, Curran",9459874
"2019, Spring",AMS,325,Area Studies in Ethnomusicology.,31105,"Lewis, Hannah",9462191
"2019, Spring",AMS,325,Information Society and Beyond.,31110,"Strover, Sharon",9477995
"2019, Spring",AMS,325,Screening Race.,31115,"McClearen, Jennifer",9477964
"2019, Spring",AMS,325,Painting in America to 1860.,31123,"Rather, Susan",9500576
"2019, Spring",AMS,325,"Painting in the United States, 1860-1913.",31124,"Rather, Susan",9469028
"2019, Spring",AMS,327,"Science, Magic, and Religion.",31130,"Crosson, Jonathan",9474356
"2019, Spring",AMS,327,Topics in Islamic Cultures.,31135,"Hillmann, Michael",9469084
"2019, Spring",AMS,330,Modernism in American Design and Architecture.,31140,"Meikle, Jeffrey",9463324
"2019, Spring",AMS,355,Main Currents of American Culture to 1865.,31145,"Smith, Mark",9463370
"2019, Spring",AMS,356,Main Currents of American Culture since 1865.,31150,"Gaughen, Brendan",9456934
"2019, Spring",AMS,370,Seminar in American Culture.,31155,"Gaughen, Brendan",9456931
"2019, Spring",AMS,370,Seminar in American Culture.,31157,"Beasley, Alex",9463349
"2019, Spring",AMS,370,Special Topics.,31158,"Rosas, Lilia",9462807
"2019, Spring",AMS,370,Seminar in American Culture.,31159,"Beasley, Alex",9463343
"2019, Spring",AMS,370,"Race, Law, and United States Society.",31160,"Thompson, Shirley",9472192
"2019, Spring",AMS,370,"The Beats and American Culture, 1945 to 1990.",31165,"Meikle, Jeffrey",9463336
"2019, Spring",AMS,370,Women in Postwar America.,31170,"Green, Laurie",9464525
"2019, Spring",AMS,370,Vienna: Memory and the City.,31175,"Hoelscher, Steven",9470306
"2019, Spring",AMS,370,Feminist Interventions in Borderlands History.,31180,"Guidotti-Hernandez, Nicole",9470183
"2019, Spring",ANS,301M,Introduction to Buddhism.,32145,"Freiberger, Oliver",9459884
"2019, Spring",ANS,301R,History of the Religions of Asia.,32155,"Brereton, Joel",9469023
"2019, Spring",ANS,302C,Introduction to China.,32160,"Li, Huaiyin",9456527
"2019, Spring",ANS,302K,Introduction to South Asia.,32165,"Maes, Claire",9469397
"2019, Spring",ANS,340,Topics in Asian Religions.,32167,"Rajpurohit, Dalpat",9443105
"2019, Spring",ANS,340,Topics in Asian Religions.,32170,"Freiberger, Oliver",9459893
"2019, Spring",ANS,340,Topics in Religions of East Asia.,32175,"Roberts, Jason",9471755
"2019, Spring",ANS,347K,Governments and Politics of South Asia.,32180,"Liu, Xuecheng",9440056
"2019, Spring",ANS,361,Topics in Asian Studies.,32190,"Lai, Chiu-Mi",9448057
"2019, Spring",ANS,361,Topics in Asian Studies.,32195,"Oh, Youjeong",9454360
"2019, Spring",ANS,361,The Chinese in Diaspora.,32205,"Hsu, Madeline",9441866
"2019, Spring",ANS,361,Global Markets and Local Cultures.,32210,"Hindman, Heather",9456340
"2019, Spring",ANS,361,The History of Chinese Language and Translation.,32215,"Lai, Chiu-Mi",9448462
"2019, Spring",ANS,361,Asian Regionalism and Multilateral Cooperation.,32220,"Liu, Xuecheng",9440074
"2019, Spring",ANS,361,Gender and Modern India.,32225,"Chatterjee, Indrani",9427797
"2019, Spring",ANS,361,Development And Its Critics.,32234,"Hindman, Heather",9456345
"2019, Spring",ANS,372,"Topics in African, Asian, and Middle Eastern History.",32242,"Talbot, Cynthia",9444085
"2019, Spring",ANS,372,Topics in Asian Cultures.,32243,"Schaub, Joseph",9468114
"2019, Spring",ANS,372,Topics in Asian Cultures.,32244,"Kuehl, Michael",9472492
"2019, Spring",ANS,379,Capstone Seminars in Asian Studies.,32255,"Lai, Chiu-Mi",9448604
"2019, Spring",ANT,301,Biological Anthropology.,31325,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31330,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31335,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31340,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31345,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31350,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31355,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31360,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31365,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31375,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31380,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31385,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31390,"Shapiro, Liza",9459572
"2019, Spring",ANT,301,Biological Anthropology.,31395,"Kappelman, John",9471915
"2019, Spring",ANT,302,Cultural Anthropology.,31400,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31405,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31410,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31415,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31420,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31425,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31430,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31435,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31440,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31445,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31450,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31455,"Seriff, Suzanne",9471935
"2019, Spring",ANT,302,Cultural Anthropology.,31460,"Villagran, Jose",9460543
"2019, Spring",ANT,302,Cultural Anthropology.,31465,"Villagran, Jose",9460543
"2019, Spring",ANT,302,Cultural Anthropology.,31470,"Villagran, Jose",9460543
"2019, Spring",ANT,302,Cultural Anthropology.,31475,"Villagran, Jose",9460543
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31480,"Covey, Ronald",9459693
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31485,"Covey, Ronald",9459693
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31490,"Covey, Ronald",9459693
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31495,"Covey, Ronald",9459693
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31500,"Covey, Ronald",9459693
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31505,"Covey, Ronald",9459693
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31510,"Valdez, Fred",9459706
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31515,"Valdez, Fred",9459706
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31520,"Valdez, Fred",9459706
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31525,"Valdez, Fred",9459706
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31530,"Valdez, Fred",9459706
"2019, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31535,"Valdez, Fred",9459706
"2019, Spring",ANT,305,Expressive Culture.,31540,"Orlova, Vasilina",9459688
"2019, Spring",ANT,305,Expressive Culture.,31545,"Orlova, Vasilina",9459688
"2019, Spring",ANT,305,Expressive Culture.,31550,"Orlova, Vasilina",9459688
"2019, Spring",ANT,305,Expressive Culture.,31555,"Orlova, Vasilina",9459688
"2019, Spring",ANT,307,Culture and Communication.,31560,"Handman, Courtney",9471718
"2019, Spring",ANT,307,Culture and Communication.,31565,"Handman, Courtney",9471718
"2019, Spring",ANT,307,Culture and Communication.,31570,"Handman, Courtney",9471718
"2019, Spring",ANT,307,Culture and Communication.,31575,"Handman, Courtney",9471718
"2019, Spring",ANT,307,Culture and Communication.,31580,"Handman, Courtney",9471718
"2019, Spring",ANT,307,Culture and Communication.,31585,"Handman, Courtney",9471718
